taxonID	scientificName	higherClassification	kingdom	phylum	class	order	family	genus	specificEpithet	infraspecificEpithet	taxonRank	scientificNameAuthorship
agarics:ukraine:taxon:11	Agaricus bisporus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Agaricus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	bisporus		species	(J.E.Lange) Imbach
agarics:ukraine:taxon:12	Agaricus bitorquis	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Agaricus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	bitorquis		species	(Quél.) Sacc.
agarics:ukraine:taxon:13	Agaricus bitorquis validus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Agaricus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	bitorquis	validus	varietas	(F.H.Møller) Bon & Cappelli
agarics:ukraine:taxon:14	Agaricus bresadolanus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Agaricus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	bresadolanus		species	Bohus
agarics:ukraine:taxon:15	Agaricus brunneolus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Agaricus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	brunneolus		species	(J.E.Lange) Pilát
agarics:ukraine:taxon:16	Agaricus campestris	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Agaricus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	campestris		species	L.
agarics:ukraine:taxon:17	Agaricus comtulus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Agaricus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	comtulus		species	Fr.
agarics:ukraine:taxon:18	Agaricus cupreobrunneus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Agaricus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	cupreobrunneus		species	(Jul.Schäff. & Steer) Pilát
agarics:ukraine:taxon:19	Agaricus depauperatus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Agaricus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	depauperatus		species	(F.H.Møller) Pilát
agarics:ukraine:taxon:20	Agaricus dulcidulus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Agaricus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	dulcidulus		species	Schulzer
agarics:ukraine:taxon:21	Agaricus fuscofibrillosus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Agaricus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	fuscofibrillosus		species	(F.H.Møller) Pilát
agarics:ukraine:taxon:22	Agaricus hortensis	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Agaricus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	hortensis		species	Krombh.
agarics:ukraine:taxon:23	Agaricus impudicus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Agaricus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	impudicus		species	(Rea) Pilát
agarics:ukraine:taxon:24	Agaricus iodosmus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Agaricus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	iodosmus		species	Heinem.
agarics:ukraine:taxon:25	Agaricus kuehnerianus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Agaricus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	kuehnerianus		species	Heinem.
agarics:ukraine:taxon:26	Agaricus langei	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Agaricus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	langei		species	(F.H.Møller) F.H.Møller
agarics:ukraine:taxon:27	Agaricus litoralis	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Agaricus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	litoralis		species	(Wakef. & A.Pearson) Pilát
agarics:ukraine:taxon:28	Agaricus luteomaculatus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Agaricus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	luteomaculatus		species	F.H.Møller
agarics:ukraine:taxon:29	Agaricus lutosus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Agaricus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	lutosus		species	F.H.Møller
agarics:ukraine:taxon:30	Agaricus macrocarpus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Agaricus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	macrocarpus		species	F.H.Møller
agarics:ukraine:taxon:31	Agaricus meleagris grisea	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Agaricus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	meleagris	grisea	varietas	(A.Pearson) Wasser
agarics:ukraine:taxon:32	Agaricus moelleri	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Agaricus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	moelleri		species	Wasser
agarics:ukraine:taxon:33	Agaricus osecanus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Agaricus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	osecanus		species	Pilát
agarics:ukraine:taxon:34	Agaricus placomyces	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Agaricus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	placomyces		species	Peck
agarics:ukraine:taxon:35	Agaricus porphyrizon	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Agaricus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	porphyrizon		species	P.D.Orton
agarics:ukraine:taxon:36	Agaricus porphyrocephalus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Agaricus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	porphyrocephalus		species	F.H.Møller
agarics:ukraine:taxon:37	Agaricus praerimosus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Agaricus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	praerimosus		species	Peck
agarics:ukraine:taxon:38	Agaricus pseudopratensis	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Agaricus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	pseudopratensis		species	(Bohus) Wasser
agarics:ukraine:taxon:39	Agaricus rusiophyllus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Agaricus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	rusiophyllus		species	Lasch
agarics:ukraine:taxon:40	Agaricus semotus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Agaricus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	semotus		species	Fr.
agarics:ukraine:taxon:41	Agaricus subfloccosus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Agaricus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	subfloccosus		species	(J.E.Lange) Hlaváček
agarics:ukraine:taxon:42	Agaricus subperonatus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Agaricus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	subperonatus		species	(J.E.Lange) Singer
agarics:ukraine:taxon:43	Agaricus sylvaticus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Agaricus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	sylvaticus		species	Schaeff.
agarics:ukraine:taxon:44	Agaricus sylvicola	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Agaricus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	sylvicola		species	(Vittad.) Peck
agarics:ukraine:taxon:45	Agaricus tabularis	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Agaricus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	tabularis		species	Peck
agarics:ukraine:taxon:46	Agaricus urinascens	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Agaricus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	urinascens		species	(Jul.Schäff. & F.H.Møller) Singer
agarics:ukraine:taxon:47	Agaricus velenovskyi	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Agaricus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	velenovskyi		species	Pilát
agarics:ukraine:taxon:48	Agaricus xanthodermus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Agaricus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	xanthodermus		species	Genev.
agarics:ukraine:taxon:49	Agaricus xanthodermus griseus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Agaricus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	xanthodermus	griseus	varietas	(A.Pearson) Bon & Cappelli
agarics:ukraine:taxon:50	Agaricus xanthodermus lepiotoides	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Agaricus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	xanthodermus	lepiotoides	varietas	Maire
agarics:ukraine:taxon:51	Agaricus xantholepis	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Agaricus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	xantholepis		species	F.H.Møller
agarics:ukraine:taxon:52	Agrocybe arvalis	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Strophariaceae | Agrocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Agrocybe	arvalis		species	(Fr.) Singer
agarics:ukraine:taxon:53	Agrocybe dura	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Strophariaceae | Agrocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Agrocybe	dura		species	(Bolton) Singer
agarics:ukraine:taxon:54	Agrocybe firma	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Strophariaceae | Agrocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Agrocybe	firma		species	(Peck) Singer
agarics:ukraine:taxon:55	Agrocybe pediades	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Strophariaceae | Agrocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Agrocybe	pediades		species	(Fr.) Fayod
agarics:ukraine:taxon:56	Agrocybe praecox	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Strophariaceae | Agrocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Agrocybe	praecox		species	(Pers.) Fayod
agarics:ukraine:taxon:57	Agrocybe pusiola	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Strophariaceae | Agrocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Agrocybe	pusiola		species	(Fr.) R.Heim
agarics:ukraine:taxon:58	Agrocybe splendida	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Strophariaceae | Agrocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Agrocybe	splendida		species	Clémençon
agarics:ukraine:taxon:59	Agrocybe vervacti	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Strophariaceae | Agrocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Agrocybe	vervacti		species	(Fr.) Singer
agarics:ukraine:taxon:60	Amanita battarrae	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Amanitaceae | Amanita	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	battarrae		species	(Boud.) Bon
agarics:ukraine:taxon:61	Amanita caesarea	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Amanitaceae | Amanita	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	caesarea		species	(Scop.) Pers.
agarics:ukraine:taxon:62	Amanita ceciliae	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Amanitaceae | Amanita	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	ceciliae		species	(Berk. & Broome) Bas
agarics:ukraine:taxon:63	Amanita citrina	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Amanitaceae | Amanita	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	citrina		species	Pers.
agarics:ukraine:taxon:64	Amanita crocea	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Amanitaceae | Amanita	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	crocea		species	(Quél.) Singer
agarics:ukraine:taxon:65	Amanita echinocephala	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Amanitaceae | Amanita	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	echinocephala		species	(Vittad.) Quél.
agarics:ukraine:taxon:66	Amanita excelsa	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Amanitaceae | Amanita	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	excelsa		species	(Fr.) Bertill.
agarics:ukraine:taxon:67	Amanita franchetii	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Amanitaceae | Amanita	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	franchetii		species	(Boud.) Fayod
agarics:ukraine:taxon:68	Amanita friabilis	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Amanitaceae | Amanita	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	friabilis		species	(P.Karst.) Bas
agarics:ukraine:taxon:69	Amanita fulva	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Amanitaceae | Amanita	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	fulva		species	Fr.
agarics:ukraine:taxon:70	Amanita gemmata	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Amanitaceae | Amanita	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	gemmata		species	(Fr.) Bertill.
agarics:ukraine:taxon:71	Amanita lividopallescens	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Amanitaceae | Amanita	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	lividopallescens		species	(Gillet) Bigeard & H.Guill.
agarics:ukraine:taxon:72	Amanita muscaria	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Amanitaceae | Amanita	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	muscaria		species	(L.) Lam.
agarics:ukraine:taxon:73	Amanita muscaria aureola	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Amanitaceae | Amanita	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	muscaria	aureola	forma	(Kalchbr.) J.E.Lange
agarics:ukraine:taxon:74	Amanita muscaria formosa	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Amanitaceae | Amanita	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	muscaria	formosa	varietas	Pers.
agarics:ukraine:taxon:75	Amanita nivalis	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Amanitaceae | Amanita	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	nivalis		species	Grev.
agarics:ukraine:taxon:76	Amanita oreina	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Amanitaceae | Amanita	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	oreina		species	(J.Favre) R.Heim ex Bon
agarics:ukraine:taxon:77	Amanita ovoidea	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Amanitaceae | Amanita	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	ovoidea		species	(Bull.) Link
agarics:ukraine:taxon:78	Amanita pantherina	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Amanitaceae | Amanita	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	pantherina		species	(DC.) Krombh.
agarics:ukraine:taxon:79	Amanita phalloides	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Amanitaceae | Amanita	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	phalloides		species	(Vaill. ex Fr.) Link
agarics:ukraine:taxon:80	Amanita porphyria	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Amanitaceae | Amanita	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	porphyria		species	Alb. & Schwein.
agarics:ukraine:taxon:81	Amanita pustulata	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Amanitaceae | Amanita	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	pustulata		species	J. Schröt.
agarics:ukraine:taxon:82	Amanita regalis	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Amanitaceae | Amanita	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	regalis		species	(Fr.) Michael
agarics:ukraine:taxon:83	Amanita rubescens	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Amanitaceae | Amanita	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	rubescens		species	Pers.
agarics:ukraine:taxon:84	Amanita spadicea	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Amanitaceae | Amanita	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	spadicea		species	Pers.
agarics:ukraine:taxon:85	Amanita strobiliformis	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Amanitaceae | Amanita	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	strobiliformis		species	(Paulet ex Vittad.) Bertill.
agarics:ukraine:taxon:86	Amanita vaginata	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Amanitaceae | Amanita	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	vaginata		species	(Bull.) Lam.
agarics:ukraine:taxon:87	Amanita vaginata olivaceoviridis	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Amanitaceae | Amanita	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	vaginata	olivaceoviridis	forma	Fábry
agarics:ukraine:taxon:88	Amanita vaginata alba	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Amanitaceae | Amanita	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	vaginata	alba	varietas	(De Seynes) Gillet
agarics:ukraine:taxon:89	Amanita vaginata lividopallescens	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Amanitaceae | Amanita	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	vaginata	lividopallescens	varietas	Gillet
agarics:ukraine:taxon:90	Amanita verna	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Amanitaceae | Amanita	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	verna		species	(Bull.) Lam.
agarics:ukraine:taxon:91	Amanita virosa	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Amanitaceae | Amanita	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	virosa		species	Bertill.
agarics:ukraine:taxon:92	Amanitopsis vaginata plumbea	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Amanitaceae | Amanitopsis	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanitopsis	vaginata	plumbea	varietas	Anon.
agarics:ukraine:taxon:93	Amanitopsis vaginata umbrinolutea	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Amanitaceae | Amanitopsis	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanitopsis	vaginata	umbrinolutea	varietas	(Secr. ex E.-J.Gilbert) Wasser
agarics:ukraine:taxon:94	Ampulloclitocybe clavipes	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Hygrophoraceae | Ampulloclitocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Ampulloclitocybe	clavipes		species	(Pers.) Redhead, Lutzoni, Moncalvo & Vilgalys
agarics:ukraine:taxon:95	Armillaria cepistipes	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Physalacriaceae | Armillaria	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Physalacriaceae	Armillaria	cepistipes		species	Velen.
agarics:ukraine:taxon:96	Armillaria gallica	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Physalacriaceae | Armillaria	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Physalacriaceae	Armillaria	gallica		species	Marxm. & Romagn.
agarics:ukraine:taxon:97	Armillaria lutea	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Physalacriaceae | Armillaria	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Physalacriaceae	Armillaria	lutea		species	Gillet
agarics:ukraine:taxon:98	Armillaria mellea	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Physalacriaceae | Armillaria	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Physalacriaceae	Armillaria	mellea		species	(Vahl) P.Kumm.
agarics:ukraine:taxon:99	Armillaria ostoyae	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Physalacriaceae | Armillaria	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Physalacriaceae	Armillaria	ostoyae		species	(Romagn.) Herink
agarics:ukraine:taxon:100	Arrhenia acerosa	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Hygrophoraceae | Arrhenia	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Arrhenia	acerosa		species	(Fr.) Kühner
agarics:ukraine:taxon:101	Arrhenia epichysium	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Hygrophoraceae | Arrhenia	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Arrhenia	epichysium		species	(Pers.) Redhead, Lutzoni, Moncalvo & Vilgalys
agarics:ukraine:taxon:102	Arrhenia griseopallida	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Hygrophoraceae | Arrhenia	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Arrhenia	griseopallida		species	(Desm.) Watling
